sale_id,day_id,pharmacy_id,product_id,volume_sold,sales_amount
38051,1395,27,127,9.14,271.37
38052,1396,43,133,6.01,171.22
38053,1396,98,140,0.99,27.61
38054,1396,40,135,0.0,0.0
38055,1397,114,136,0.65,16.57
38056,1397,120,122,0.06,1.6
38057,1397,14,139,0.29,7.91
38058,1398,66,130,4.49,119.84
38059,1398,95,135,2.44,72.44
38060,1398,78,124,2.07,57.73
38061,1399,90,126,0.0,0.0
38062,1400,97,140,1.37,38.21
38063,1400,111,121,1.26,32.87
38064,1400,101,137,0.37,9.65
38065,1401,29,128,5.7,145.29
38066,1401,114,137,2.06,53.75
38067,1401,108,125,3.24,92.31
38068,1402,45,133,3.86,109.97
38069,1402,16,134,1.92,55.85
38070,1402,61,139,0.22,6.0
38071,1403,82,138,0.14,3.74
38072,1403,49,139,0.33,9.01
38073,1403,114,138,0.53,14.15
38074,1404,18,123,1.68,45.85
38075,1404,52,133,2.45,69.8
38076,1404,88,134,0.87,25.31
38077,1405,75,140,1.67,46.58
38078,1405,50,124,3.18,88.69
38079,1405,109,139,3.15,85.96
38080,1406,112,139,0.0,0.0
38081,1407,94,126,0.71,20.65
38082,1407,112,135,1.0,29.69
38083,1407,87,135,3.29,97.68
38084,1408,87,121,3.09,80.62
38085,1408,104,137,3.18,82.97
38086,1408,90,134,4.73,137.6
38087,1409,46,133,0.66,18.8
38088,1409,118,135,4.0,118.76
38089,1409,119,130,17.34,462.8
38090,1410,94,138,0.52,13.88
38091,1410,48,134,0.41,11.93
38092,1410,58,140,1.07,29.84
38093,1411,85,135,0.61,18.11
38094,1411,77,131,1.98,54.03
38095,1411,63,135,0.41,12.17
38096,1412,62,134,1.86,54.11
38097,1412,89,127,1.98,58.79
38098,1412,3,137,1.16,30.26
38099,1413,116,122,7.86,209.78
38100,1413,41,135,4.59,136.28
38101,1413,94,122,6.55,174.82
38102,1414,68,134,0.0,0.0
38103,1415,25,125,0.28,7.98
38104,1415,100,128,0.11,2.8
38105,1415,31,136,0.61,15.55
38106,1416,73,128,22.44,572.0
38107,1416,36,128,5.7,145.29
38108,1416,99,135,1.86,55.22
38109,1417,89,130,0.0,0.0
38110,1417,119,123,6.34,173.02
38111,1417,56,126,1.66,48.29
38112,1418,72,136,0.02,0.51
38113,1418,52,137,0.72,18.78
38114,1418,58,131,5.26,143.55
38115,1419,58,122,0.71,18.95
38116,1419,83,128,1.19,30.33
38117,1419,116,138,0.1,2.67
38118,1420,34,132,0.05,1.39
38119,1420,1,133,0.01,0.28
38120,1420,20,132,1.94,54.11
38121,1421,59,123,0.24,6.55
38122,1421,18,127,0.42,12.47
38123,1421,32,123,0.34,9.28
38124,1422,1,127,0.0,0.0
38125,1423,66,131,1.07,29.2
38126,1423,88,135,0.3,8.91
38127,1423,75,138,0.63,16.81
38128,1424,103,126,1.59,46.25
38129,1424,68,137,0.17,4.44
38130,1424,22,121,0.24,6.26
38131,1425,76,126,3.18,92.51
38132,1425,43,132,7.41,206.66
38133,1425,51,136,1.41,35.94
38134,1426,97,140,0.61,17.01
38135,1426,8,127,4.62,137.17
38136,1426,67,137,1.77,46.18
38137,1427,28,138,4.54,121.17
38138,1427,105,136,1.92,48.94
38139,1427,57,122,1.54,41.1
38140,1428,94,140,0.14,3.9
38141,1428,93,139,2.58,70.41
38142,1428,107,123,2.28,62.22
38143,1429,101,140,2.16,60.24
38144,1429,54,121,0.66,17.22
38145,1429,25,125,6.18,176.07
38146,1430,45,123,0.4,10.92
38147,1430,29,130,0.17,4.54
38148,1430,38,130,4.43,118.24
38149,1431,11,140,0.0,0.0
38150,1432,106,139,1.77,48.3
38151,1432,40,136,0.69,17.59
38152,1432,1,135,3.54,105.1
38153,1433,114,138,0.93,24.82
38154,1433,70,130,0.89,23.75
38155,1433,63,133,11.18,318.52
38156,1434,15,124,0.26,7.25
38157,1434,97,135,3.31,98.27
38158,1434,38,126,2.43,70.69
38159,1435,68,140,0.84,23.43
38160,1435,107,131,5.06,138.09
38161,1435,49,139,0.1,2.73
38162,1436,33,128,1.02,26.0
38163,1436,55,127,3.51,104.21
38164,1436,107,132,2.47,68.89
38165,1437,79,122,3.51,93.68
38166,1437,14,129,1.61,42.0
38167,1437,120,134,1.88,54.69
38168,1438,81,125,3.04,86.61
38169,1438,59,133,3.82,108.83
38170,1438,35,126,0.14,4.07
38171,1439,65,121,3.32,86.62
38172,1439,49,140,11.03,307.63
38173,1439,72,126,3.65,106.18
38174,1440,8,136,0.31,7.9
38175,1440,114,123,5.17,141.09
38176,1440,19,128,0.52,13.25
38177,1441,48,124,8.12,226.47
38178,1441,55,133,1.09,31.05
38179,1441,8,135,2.79,82.84
38180,1442,87,123,0.0,0.0
38181,1443,10,140,0.0,0.0
38182,1444,60,137,0.0,0.0
38183,1445,60,124,0.32,8.92
38184,1445,1,124,0.33,9.2
38185,1445,101,129,0.35,9.13
38186,1446,92,131,2.33,63.59
38187,1446,74,140,6.65,185.47
38188,1446,21,140,6.02,167.9
38189,1447,61,122,0.28,7.47
38190,1447,117,123,5.32,145.18
38191,1447,111,137,2.4,62.62
38192,1448,71,140,0.0,0.0
38193,1449,20,121,6.84,178.46
38194,1449,11,126,3.62,105.31
38195,1449,14,128,0.54,13.76
38196,1450,75,138,1.94,51.78
38197,1450,5,133,3.97,113.11
38198,1450,5,131,0.09,2.46
38199,1451,118,127,0.48,14.25
38200,1451,50,130,0.35,9.34
38201,1451,112,124,0.17,4.74
38202,1452,61,123,0.08,2.18
38203,1452,38,128,0.7,17.84
38204,1452,62,123,0.22,6.0
38205,1453,117,129,1.13,29.48
38206,1453,36,123,2.96,80.78
38207,1453,107,134,0.91,26.47
38208,1454,47,132,1.41,39.32
38209,1454,42,130,3.38,90.21
38210,1454,104,123,1.21,33.02
38211,1455,32,126,4.46,129.74
38212,1455,120,127,2.04,60.57
38213,1455,47,131,2.5,68.22
38214,1456,10,139,0.9,24.56
38215,1456,102,134,1.27,36.94
38216,1456,96,130,0.83,22.15
38217,1457,12,140,12.99,362.29
38218,1457,84,132,5.87,163.71
38219,1457,52,134,5.14,149.52
38220,1458,4,127,7.43,220.6
38221,1458,49,127,1.32,39.19
38222,1458,30,127,2.25,66.8
38223,1459,53,137,2.49,64.96
38224,1459,66,130,1.86,49.64
38225,1459,43,133,5.65,160.97
38226,1460,7,121,0.0,0.0
38227,1461,120,135,0.0,0.0
38228,1462,34,130,0.02,0.53
38229,1462,42,127,0.2,5.94
38230,1462,116,126,1.78,51.78
38231,1463,109,131,0.81,22.1
38232,1463,9,121,3.43,89.49
38233,1463,12,139,5.76,157.19
38234,1464,47,134,0.26,7.56
38235,1464,51,128,0.15,3.82
38236,1464,60,129,0.59,15.39
38237,1465,104,121,2.05,53.48
38238,1465,84,133,16.31,464.67
38239,1465,79,134,2.64,76.8
38240,1466,109,134,1.35,39.27
38241,1466,63,136,3.3,84.12
38242,1466,81,137,0.35,9.13
38243,1467,106,124,0.0,0.0
38244,1468,34,127,0.0,0.0
38245,1469,40,123,4.41,120.35
38246,1469,20,131,4.0,109.16
38247,1469,110,129,1.59,41.48
38248,1470,71,129,1.83,47.74
38249,1470,36,134,0.45,13.09
38250,1470,9,139,3.72,101.52
38251,1471,28,131,3.57,97.43
38252,1471,118,132,0.34,9.48
38253,1471,74,121,1.09,28.44
38254,1472,86,121,1.92,50.09
38255,1472,26,129,3.56,92.88
38256,1472,95,132,4.52,126.06
38257,1473,107,123,4.69,127.99
38258,1473,36,137,0.17,4.44
38259,1473,114,122,3.14,83.81
38260,1474,27,133,1.98,56.41
38261,1474,20,140,1.15,32.07
38262,1474,92,140,1.87,52.15
38263,1475,82,129,3.65,95.23
38264,1475,47,133,0.15,4.27
38265,1475,100,124,11.2,312.37
38266,1476,19,127,7.26,215.55
38267,1476,11,135,0.39,11.58
38268,1476,5,122,0.35,9.34
38269,1477,80,130,11.89,317.34
38270,1477,14,139,21.72,592.74
38271,1477,55,126,7.39,214.98
38272,1478,97,129,0.23,6.0
38273,1478,67,128,1.12,28.55
38274,1478,97,129,0.65,16.96
38275,1479,92,136,0.36,9.18
38276,1479,94,121,0.85,22.18
38277,1479,72,140,1.79,49.92
38278,1480,74,124,1.34,37.37
38279,1480,83,126,1.9,55.27
38280,1480,47,121,1.76,45.92
38281,1481,120,122,0.49,13.08
38282,1481,13,140,0.23,6.41
38283,1481,110,133,0.28,7.98
38284,1482,31,127,0.49,14.55
38285,1482,87,139,3.24,88.42
38286,1482,85,125,2.27,64.67
38287,1483,105,128,0.79,20.14
38288,1483,17,133,2.22,63.25
38289,1483,75,131,1.99,54.31
38290,1484,18,128,2.54,64.74
38291,1484,55,138,0.24,6.41
38292,1484,63,132,1.22,34.03
38293,1485,15,124,2.56,71.4
38294,1485,22,140,3.61,100.68
38295,1485,74,130,0.83,22.15
38296,1486,18,124,4.06,113.23
38297,1486,99,137,1.8,46.96
38298,1486,1,127,6.14,182.3
38299,1487,55,121,2.35,61.31
38300,1487,112,126,0.35,10.18
38301,1487,98,128,0.3,7.65
38302,1488,15,138,4.39,117.17
38303,1488,28,137,2.78,72.53
38304,1488,22,140,2.83,78.93
38305,1489,47,129,1.55,40.44
38306,1489,54,124,2.15,59.96
38307,1489,74,136,0.3,7.65
38308,1490,64,123,0.7,19.1
38309,1490,52,135,1.52,45.13
38310,1490,88,124,1.78,49.64
38311,1491,56,139,2.85,77.78
38312,1491,63,121,0.92,24.0
38313,1491,104,140,2.23,62.19
38314,1492,13,123,4.29,117.07
38315,1492,19,136,0.91,23.2
38316,1492,118,140,0.8,22.31
38317,1493,31,125,0.07,1.99
38318,1493,91,128,0.27,6.88
38319,1493,73,131,5.66,154.46
38320,1494,32,124,2.39,66.66
38321,1494,47,127,2.3,68.29
38322,1494,11,127,0.31,9.2
38323,1495,32,132,0.57,15.9
38324,1495,56,132,2.18,60.8
38325,1495,92,126,0.25,7.27
38326,1496,110,138,5.23,139.59
38327,1496,93,135,0.32,9.5
38328,1496,92,125,0.45,12.82
38329,1497,46,130,0.82,21.89
38330,1497,99,121,3.67,95.75
38331,1497,92,129,0.51,13.31
38332,1498,74,121,11.63,303.43
38333,1498,14,129,9.62,250.99
38334,1498,102,129,1.75,45.66
38335,1499,86,135,0.11,3.27
38336,1499,12,136,1.06,27.02
38337,1499,71,134,0.08,2.33
38338,1500,69,126,2.8,81.45
38339,1500,69,140,7.9,220.33
38340,1500,10,126,0.3,8.73
38341,1501,84,138,7.54,201.24
38342,1501,38,125,3.75,106.84
38343,1501,50,130,3.71,99.02
38344,1502,21,138,0.5,13.34
38345,1502,52,124,4.12,114.91
38346,1502,49,127,5.38,159.73
38347,1503,77,125,0.29,8.26
38348,1503,1,136,0.67,17.08
38349,1503,67,127,0.04,1.19
38350,1504,110,134,3.6,104.72
38351,1504,83,130,3.94,105.16
38352,1504,113,135,2.46,73.04
38353,1505,19,128,0.82,20.9
38354,1505,28,126,3.57,103.85
38355,1505,18,125,9.61,273.79
38356,1506,21,129,6.23,162.54
38357,1506,26,134,0.28,8.15
38358,1506,112,135,3.49,103.62
38359,1507,93,138,0.0,0.0
38360,1508,51,127,6.67,198.03
38361,1508,96,137,1.89,49.31
38362,1508,21,123,0.44,12.01
38363,1509,33,131,1.9,51.85
38364,1509,38,124,0.44,12.27
38365,1509,18,131,1.66,45.3
38366,1510,100,137,5.48,142.97
38367,1510,105,136,4.17,106.29
38368,1510,36,138,2.35,62.72
38369,1511,45,136,1.86,47.41
38370,1511,1,140,0.13,3.63
38371,1511,34,129,0.01,0.26
38372,1512,37,135,2.88,85.51
38373,1512,57,123,1.9,51.85
38374,1512,40,134,1.22,35.49
38375,1513,35,127,10.2,302.84
38376,1513,10,129,4.59,119.75
38377,1513,45,121,5.21,135.93
38378,1514,76,135,0.27,8.02
38379,1514,86,130,10.23,273.04
38380,1514,50,122,1.5,40.04
38381,1515,24,131,1.02,27.84
38382,1515,28,132,5.38,150.05
38383,1515,75,126,1.6,46.54
38384,1516,81,128,1.39,35.43
38385,1516,35,125,6.72,191.45
38386,1516,107,130,1.89,50.44
38387,1517,85,129,0.84,21.92
38388,1517,97,138,2.58,68.86
38389,1517,36,128,3.58,91.25
38390,1518,16,132,4.13,115.19
38391,1518,76,139,2.02,55.13
38392,1518,41,132,1.85,51.6
38393,1519,97,121,0.0,0.0
38394,1520,84,138,9.64,257.29
38395,1520,58,140,1.33,37.09
38396,1520,41,136,1.03,26.25
38397,1521,64,129,6.5,169.58
38398,1521,92,125,3.13,89.17
38399,1521,101,138,7.37,196.71
38400,1522,96,124,1.0,27.89
38401,1522,86,131,1.33,36.3
38402,1522,4,135,7.67,227.72
38403,1523,55,134,4.93,143.41
38404,1523,45,126,8.05,234.17
38405,1523,14,121,1.02,26.61
38406,1524,23,134,4.26,123.92
38407,1524,4,126,0.79,22.98
38408,1524,25,130,11.95,318.95
38409,1525,57,135,1.19,35.33
38410,1525,34,124,0.55,15.34
38411,1525,111,140,0.26,7.25
38412,1526,71,130,6.51,173.75
38413,1526,22,136,2.97,75.71
38414,1526,67,130,1.52,40.57
38415,1527,75,129,0.0,0.0
38416,1528,55,125,1.3,37.04
38417,1528,45,124,7.23,201.64
38418,1528,119,126,1.47,42.76
38419,1529,112,137,3.79,98.88
38420,1529,1,128,12.24,312.0
38421,1529,97,131,0.97,26.47
38422,1530,71,134,1.27,36.94
38423,1530,94,125,2.34,66.67
38424,1530,111,122,7.39,197.24
38425,1531,110,138,2.79,74.47
38426,1531,66,122,6.74,179.89
38427,1531,3,126,3.47,100.94
38428,1532,83,136,3.0,76.47
38429,1532,110,137,1.38,36.0
38430,1532,77,121,16.62,433.62
38431,1533,66,137,1.67,43.57
38432,1533,22,126,3.36,97.74
38433,1533,75,122,2.97,79.27
38434,1534,46,125,4.06,115.67
38435,1534,81,126,1.64,47.71
38436,1534,1,124,4.3,119.93
38437,1535,36,139,1.24,33.84
38438,1535,26,125,0.67,19.09
38439,1535,87,132,0.09,2.51
38440,1536,63,129,0.16,4.17
38441,1536,11,139,3.44,93.88
38442,1536,7,127,1.4,41.57
38443,1537,63,126,1.55,45.09
38444,1537,17,139,0.13,3.55
38445,1537,109,139,0.32,8.73
38446,1538,2,139,6.25,170.56
38447,1538,41,126,8.49,246.97
38448,1538,3,123,3.26,88.97
38449,1539,102,121,2.83,73.83
38450,1539,22,126,4.48,130.32
38451,1539,77,136,7.69,196.02
38452,1540,119,138,3.99,106.49
38453,1540,109,125,3.77,107.41
38454,1540,108,132,1.24,34.58
38455,1541,74,135,0.0,0.0
38456,1542,107,139,8.8,240.15
38457,1542,116,137,0.11,2.87
38458,1542,32,137,2.09,54.53
38459,1543,101,131,1.44,39.3
38460,1543,89,140,0.4,11.16
38461,1543,119,129,0.16,4.17
38462,1544,22,127,0.14,4.16
38463,1544,102,134,2.85,82.91
38464,1544,30,122,0.01,0.27
38465,1545,108,126,1.74,50.62
38466,1545,39,126,3.22,93.67
38467,1545,71,122,0.04,1.07
38468,1546,110,121,0.71,18.52
38469,1546,61,135,3.73,110.74
38470,1546,2,122,0.56,14.95
38471,1547,62,128,0.94,23.96
38472,1547,14,138,3.64,97.15
38473,1547,14,136,1.42,36.2
38474,1548,7,132,4.2,117.14
38475,1548,70,133,2.69,76.64
38476,1548,19,131,0.11,3.0
38477,1549,49,130,1.65,44.04
38478,1549,65,121,0.57,14.87
38479,1549,115,137,0.78,20.35
38480,1550,102,138,0.06,1.6
38481,1550,48,139,2.16,58.95
38482,1550,21,139,0.78,21.29
38483,1551,70,122,10.2,272.24
38484,1551,15,131,7.31,199.49
38485,1551,11,132,4.49,125.23
38486,1552,18,126,4.17,121.31
38487,1552,54,137,1.83,47.74
38488,1552,6,133,4.0,113.96
38489,1553,74,121,1.95,50.88
38490,1553,80,139,2.89,78.87
38491,1553,89,135,0.16,4.75
38492,1554,74,130,0.36,9.61
38493,1554,118,129,0.4,10.44
38494,1554,14,124,0.24,6.69
38495,1555,15,135,2.25,66.8
38496,1555,75,132,7.23,201.64
38497,1555,31,122,6.52,174.02
38498,1556,38,133,10.76,306.55
38499,1556,93,137,10.29,268.47
38500,1556,32,136,1.95,49.71
38501,1557,17,136,1.74,44.35
38502,1557,79,132,0.88,24.54
38503,1557,97,121,2.38,62.09
38504,1558,19,124,0.0,0.0
38505,1559,78,131,3.71,101.25
38506,1559,55,139,3.41,93.06
38507,1559,36,137,2.88,75.14
38508,1560,89,137,2.71,70.7
38509,1560,35,127,3.48,103.32
38510,1560,90,128,0.81,20.65
38511,1561,73,125,0.34,9.69
38512,1561,70,135,1.74,51.66
38513,1561,81,134,0.92,26.76
38514,1562,10,136,1.03,26.25
38515,1562,40,131,3.71,101.25
38516,1562,104,126,1.26,36.65
38517,1563,89,139,3.3,90.06
38518,1563,87,131,18.36,501.04
38519,1563,119,140,1.34,37.37
38520,1564,98,140,2.09,58.29
38521,1564,103,131,0.3,8.19
38522,1564,11,136,0.61,15.55
38523,1565,39,139,0.0,0.0
38524,1566,86,135,1.12,33.25
38525,1566,7,136,2.77,70.61
38526,1566,60,122,0.11,2.94
38527,1567,77,123,1.94,52.94
38528,1567,95,123,2.81,76.68
38529,1567,30,122,1.25,33.36
38530,1568,25,132,0.51,14.22
38531,1568,52,128,1.28,32.63
38532,1568,116,128,5.21,132.8
38533,1569,80,132,0.62,17.29
38534,1569,15,125,0.15,4.27
38535,1569,23,136,0.23,5.86
38536,1570,35,127,1.29,38.3
38537,1570,44,121,2.65,69.14
38538,1570,48,123,2.06,56.22
38539,1571,69,131,0.62,16.92
38540,1571,83,138,2.41,64.32
38541,1571,54,134,0.97,28.22
38542,1572,105,128,0.0,0.0
38543,1573,85,124,0.37,10.32
38544,1573,86,129,1.51,39.4
38545,1573,70,128,0.12,3.06
38546,1574,8,135,0.32,9.5
38547,1574,15,133,0.21,5.98
38548,1574,44,123,0.47,12.83
38549,1575,19,130,7.52,200.71
38550,1575,15,124,4.58,127.74
38551,1575,98,137,17.9,467.01
38552,1576,80,137,1.53,39.92
38553,1576,79,131,2.9,79.14
38554,1576,77,129,2.57,67.05
38555,1577,80,124,0.28,7.81
38556,1577,93,125,5.21,148.43
38557,1577,42,133,0.51,14.53
38558,1578,43,139,4.78,130.45
38559,1578,61,124,0.84,23.43
38560,1578,30,127,0.38,11.28
38561,1579,84,133,0.85,24.22
38562,1579,55,133,12.93,368.38
38563,1579,71,130,0.22,5.87
38564,1580,36,124,0.8,22.31
38565,1580,12,128,0.13,3.31
38566,1580,101,127,0.07,2.08
38567,1581,116,135,0.82,24.35
38568,1581,3,129,0.12,3.13
38569,1581,90,121,0.06,1.57
38570,1582,73,123,1.73,47.21
38571,1582,8,138,0.55,14.68
38572,1582,106,124,0.72,20.08
38573,1583,1,124,4.34,121.04
38574,1583,32,134,1.42,41.31
38575,1583,22,138,10.24,273.31
38576,1584,36,126,0.49,14.25
38577,1584,31,129,1.02,26.61
38578,1584,50,126,0.49,14.25
38579,1585,99,132,0.0,0.0
38580,1586,118,129,2.67,69.66
38581,1586,106,139,0.21,5.73
38582,1586,11,131,0.12,3.27
38583,1587,78,137,0.39,10.18
38584,1587,16,137,3.36,87.66
38585,1587,63,139,3.25,88.69
38586,1588,84,137,0.11,2.87
38587,1588,110,131,0.02,0.55
38588,1588,9,131,0.87,23.74
38589,1589,77,135,1.09,32.36
38590,1589,45,124,0.79,22.03
38591,1589,112,130,0.12,3.2
38592,1590,52,128,0.34,8.67
38593,1590,72,139,0.55,15.01
38594,1590,115,122,0.11,2.94
38595,1591,35,127,1.08,32.07
38596,1591,78,132,0.55,15.34
38597,1591,69,129,0.37,9.65
38598,1592,27,140,5.89,164.27
38599,1592,37,121,4.11,107.23
38600,1592,35,140,1.0,27.89
38601,1593,68,122,0.59,15.75
38602,1593,78,122,5.22,139.32
38603,1593,5,123,1.19,32.48
38604,1594,54,121,4.81,125.49
38605,1594,42,139,12.52,341.67
38606,1594,79,133,19.67,560.4
38607,1595,12,138,0.53,14.15
38608,1595,69,140,4.39,122.44
38609,1595,25,127,0.08,2.38
38610,1596,11,127,0.73,21.67
38611,1596,61,133,0.83,23.65
38612,1596,98,139,0.44,12.01
38613,1597,50,126,0.27,7.85
38614,1597,37,133,0.13,3.7
38615,1597,98,121,0.6,15.65
38616,1598,91,128,1.54,39.25
38617,1598,58,122,0.1,2.67
38618,1598,1,132,0.36,10.04
38619,1599,73,131,0.0,0.0
38620,1600,73,139,0.0,0.0
38621,1601,84,121,3.11,81.14
38622,1601,36,134,3.62,105.31
38623,1601,67,121,4.27,111.4
38624,1602,8,124,4.54,126.62
38625,1602,58,133,0.45,12.82
38626,1602,8,124,1.01,28.17
38627,1603,14,139,0.0,0.0
38628,1604,80,135,5.34,158.54
38629,1604,48,133,1.14,32.48
38630,1604,3,124,3.52,98.17
38631,1605,78,131,0.02,0.55
38632,1605,107,126,0.92,26.76
38633,1605,70,121,0.06,1.57
38634,1606,43,133,2.5,71.22
38635,1606,93,127,0.12,3.56
38636,1606,38,136,0.38,9.69
38637,1607,35,139,0.0,0.0
38638,1608,89,132,2.11,58.85
38639,1608,92,132,3.24,90.36
38640,1608,26,138,1.65,44.04
38641,1609,25,140,2.81,78.37
38642,1609,68,123,0.3,8.19
38643,1609,112,132,0.89,24.82
38644,1610,50,134,0.78,22.69
38645,1610,33,131,9.12,248.88
38646,1610,32,139,4.1,111.89
38647,1611,118,129,6.68,174.28
38648,1611,66,135,0.95,28.21
38649,1611,102,124,0.37,10.32
38650,1612,99,125,0.75,21.37
38651,1612,67,134,2.35,68.36
38652,1612,66,138,1.9,50.71
38653,1613,1,124,4.3,119.93
38654,1613,81,136,0.22,5.61
38655,1613,112,138,2.48,66.19
38656,1614,91,133,0.0,0.0
38657,1615,23,128,5.56,141.72
38658,1615,11,122,0.24,6.41
38659,1615,60,140,0.2,5.58
38660,1616,81,122,0.0,0.0
38661,1617,3,127,0.0,0.0
38662,1618,81,136,4.65,118.53
38663,1618,16,137,1.39,36.27
38664,1618,95,135,3.96,117.57
38665,1619,17,134,0.22,6.4
38666,1619,92,128,1.18,30.08
38667,1619,42,126,0.6,17.45
38668,1620,118,131,3.26,88.97
38669,1620,70,137,0.87,22.7
38670,1620,11,124,0.87,24.26
38671,1621,84,140,0.0,0.0
38672,1622,22,124,0.0,0.0
38673,1623,60,135,0.47,13.95
38674,1623,13,134,0.19,5.53
38675,1623,109,132,0.34,9.48
38676,1624,70,124,0.0,0.0
38677,1625,58,121,0.0,0.0
38678,1626,111,137,4.3,112.19
38679,1626,40,129,0.78,20.35
38680,1626,34,125,2.92,83.19
38681,1627,60,133,0.12,3.42
38682,1627,101,134,1.05,30.54
38683,1627,8,121,0.83,21.65
38684,1628,112,129,0.15,3.91
38685,1628,103,125,1.55,44.16
38686,1628,78,132,3.3,92.04
38687,1629,113,135,0.52,15.44
38688,1629,41,134,0.31,9.02
38689,1629,12,136,0.17,4.33
38690,1630,44,126,2.34,68.07
38691,1630,39,129,0.59,15.39
38692,1630,70,132,2.07,57.73
38693,1631,103,130,2.15,57.38
38694,1631,73,135,2.39,70.96
38695,1631,12,132,6.46,180.17
38696,1632,51,140,4.2,117.14
38697,1632,33,123,0.11,3.0
38698,1632,110,139,0.69,18.83
38699,1633,3,140,0.69,19.24
38700,1633,107,123,4.08,111.34
38701,1633,4,129,1.23,32.09
38702,1634,3,139,0.51,13.92
38703,1634,39,131,0.02,0.55
38704,1634,40,130,0.47,12.54
38705,1635,55,139,0.0,0.0
38706,1636,84,126,1.75,50.91
38707,1636,19,132,1.05,29.28
38708,1636,54,124,2.2,61.36
38709,1637,32,132,1.65,46.02
38710,1637,116,138,4.88,130.25
38711,1637,59,140,2.47,68.89
38712,1638,102,127,0.89,26.42
38713,1638,114,139,1.06,28.93
38714,1638,59,122,0.05,1.33
38715,1639,50,133,0.45,12.82
38716,1639,63,133,2.06,58.69
38717,1639,90,132,2.49,69.45
38718,1640,109,125,0.0,0.0
38719,1641,83,129,0.0,0.0
38720,1642,24,130,5.02,133.98
38721,1642,108,121,1.88,49.05
38722,1642,14,128,3.1,79.02
38723,1643,62,131,0.06,1.64
38724,1643,76,139,1.77,48.3
38725,1643,2,136,1.17,29.82
38726,1644,118,133,0.48,13.68
38727,1644,101,132,1.3,36.26
38728,1644,9,138,6.22,166.01
38729,1645,17,124,1.32,36.81
38730,1645,48,129,13.63,355.61
38731,1645,102,122,7.05,188.16
38732,1646,57,136,0.5,12.74
38733,1646,30,138,0.01,0.27
38734,1646,29,134,2.49,72.43
38735,1647,6,131,0.0,0.0
38736,1648,54,140,0.0,0.0
38737,1649,7,137,1.44,37.57
38738,1649,73,124,2.68,74.75
38739,1649,19,125,0.88,25.07
38740,1650,16,135,0.0,0.0
38741,1651,54,134,0.16,4.65
38742,1651,27,126,1.2,34.91
38743,1651,83,140,0.64,17.85
38744,1652,46,128,1.25,31.86
38745,1652,116,126,0.69,20.07
38746,1652,1,134,4.06,118.11
38747,1653,60,123,0.0,0.0
38748,1654,23,135,0.87,25.83
38749,1654,44,134,0.23,6.69
38750,1654,65,131,0.9,24.56
38751,1655,108,123,0.0,0.0
38752,1656,17,127,0.1,2.97
38753,1656,13,134,0.21,6.11
38754,1656,43,127,0.69,20.49
38755,1657,18,129,0.0,0.0
38756,1658,118,135,0.0,0.0
38757,1659,11,121,8.49,221.5
38758,1659,17,138,2.48,66.19
38759,1659,26,127,1.03,30.58
38760,1660,83,125,0.0,0.0
38761,1661,7,122,0.04,1.07
38762,1661,42,126,1.87,54.4
38763,1661,6,128,0.09,2.29
38764,1662,107,129,0.62,16.18
38765,1662,61,133,1.38,39.32
38766,1662,3,130,3.0,80.07
38767,1663,13,135,2.97,88.18
38768,1663,119,138,0.54,14.41
38769,1663,29,132,1.49,41.56
38770,1664,15,128,0.0,0.0
38771,1665,44,123,0.21,5.73
38772,1665,38,133,1.37,39.03
38773,1665,29,137,0.42,10.96
38774,1666,109,131,0.0,0.0
38775,1667,23,134,0.11,3.2
38776,1667,113,138,0.21,5.6
38777,1667,44,135,0.68,20.19
38778,1668,88,127,0.67,19.89
38779,1668,100,124,0.26,7.25
38780,1668,34,137,0.07,1.83
38781,1669,120,138,0.0,0.0
38782,1670,31,128,0.0,0.0
38783,1671,37,133,0.0,0.0
38784,1672,20,139,0.0,0.0
38785,1673,45,124,0.11,3.07
38786,1673,106,125,0.23,6.55
38787,1673,54,139,0.66,18.01
38788,1674,47,129,1.41,36.79
38789,1674,60,137,0.41,10.7
38790,1674,49,123,0.18,4.91
38791,1675,25,133,0.0,0.0
38792,1676,27,140,0.0,0.0
38793,1677,27,122,2.76,73.66
38794,1677,21,125,0.96,27.35
38795,1677,56,124,2.28,63.59
38796,1678,92,138,2.51,66.99
38797,1678,6,137,2.79,72.79
38798,1678,1,135,0.7,20.78
38799,1679,66,124,0.18,5.02
38800,1679,112,125,0.31,8.83
38801,1679,107,123,0.51,13.92
38802,1680,44,131,0.0,0.0
38803,1681,34,136,0.0,0.0
38804,1682,115,123,0.0,0.0
38805,1683,104,125,1.25,35.61
38806,1683,13,132,3.68,102.64
38807,1683,14,126,0.07,2.04
38808,1684,70,138,0.22,5.87
38809,1684,114,127,0.24,7.13
38810,1684,38,127,0.54,16.03
38811,1685,110,121,1.23,32.09
38812,1685,61,123,0.28,7.64
38813,1685,92,139,1.49,40.66
38814,1686,76,123,2.38,64.95
38815,1686,35,130,1.33,35.5
38816,1686,81,131,0.29,7.91
38817,1687,113,132,0.0,0.0
38818,1688,115,136,4.18,106.55
38819,1688,95,134,0.07,2.04
38820,1688,119,133,0.75,21.37
38821,1689,97,139,3.67,100.15
38822,1689,20,133,0.71,20.23
38823,1689,26,132,0.62,17.29
38824,1690,58,134,1.59,46.25
38825,1690,14,124,0.77,21.48
